content,source,rating,date,sentiment_label,sentiment_score,category,priority_score
good,google_play,5,2026-02-22 13:10:55,positive,0.4404,Other,0.0
pretty good ig,google_play,4,2026-02-21 13:10:50,positive,0.7269,Other,0.0
I like it,google_play,5,2026-02-20 13:10:49,positive,0.3612,Other,0.0
Cool app,google_play,5,2026-02-19 13:10:47,positive,0.3182,Other,0.0
good,google_play,5,2026-02-18 13:10:43,positive,0.4404,Other,0.0
nice work,google_play,5,2026-02-17 13:10:39,positive,0.4215,Other,0.0
good,google_play,5,2026-02-23 13:10:36,positive,0.4404,Other,0.0
good,google_play,4,2026-02-22 13:10:07,positive,0.4404,Other,0.0
good,google_play,5,2026-02-21 13:09:56,positive,0.4404,Other,0.0
Im new,google_play,5,2026-02-20 13:09:43,neutral,0.0,Other,0.0
Main WhatsApp team se nivedan karta hoon ki ek aisa feature laya jaye jisse Contact List (Phonebook) mein save na hone wale unknown numbers hume call ya message na kar saken. Mere saath screen share feature ka galat istemal karke cyber fraud hua aur mere Jio Payments Bank account se 1404 rupaye chura liye gaye. Kripya screen share option permanently hata diya jaye aur “About” section ko pehle jaisa simple banaya jaye.,google_play,1,2026-02-19 13:09:39,positive,0.4215,Feature Request,0.0
❤️,google_play,5,2026-02-18 13:09:38,neutral,0.0,Other,0.0
supeera,google_play,5,2026-02-17 13:09:37,neutral,0.0,Other,0.0
good apps,google_play,5,2026-02-23 13:09:34,positive,0.4404,Other,0.0
great,google_play,5,2026-02-22 13:09:33,positive,0.6249,Other,0.0
it's good and fast,google_play,2,2026-02-21 13:09:31,positive,0.4404,Performance,0.0
I love WhatsApp,google_play,5,2026-02-20 13:09:21,positive,0.6369,Other,0.0
good,google_play,5,2026-02-19 13:09:19,positive,0.4404,Other,0.0
very nice 👍 app,google_play,5,2026-02-18 13:09:15,positive,0.4754,Other,0.0
super,google_play,5,2026-02-17 13:09:12,positive,0.5994,Other,0.0
ok,google_play,5,2026-02-23 13:09:05,positive,0.296,Other,0.0
nice watsap,google_play,5,2026-02-22 13:09:04,positive,0.4215,Other,0.0
very very nice 👍👍👍👍🙂🙂🙂,google_play,5,2026-02-21 13:08:53,positive,0.5222,Other,0.0
thank you so muck for helping connect to all friends also people,google_play,5,2026-02-20 13:08:46,positive,0.7943,Other,0.0
good,google_play,5,2026-02-19 13:08:38,positive,0.4404,Other,0.0
I think is app is very grate,google_play,5,2026-02-18 13:08:30,neutral,0.0,Other,0.0
Perfect,google_play,4,2026-02-17 13:08:25,positive,0.5719,Other,0.0
nice,google_play,5,2026-02-23 13:08:24,positive,0.4215,Other,0.0
watsup,google_play,5,2026-02-22 13:08:15,neutral,0.0,Other,0.0
good app voice calling very clear,google_play,5,2026-02-21 13:07:58,positive,0.6997,Other,0.0
Can't found my reshare button,google_play,1,2026-02-20 13:07:39,neutral,0.0,UI/UX,0.0
It's better then everything,google_play,5,2026-02-19 13:07:36,positive,0.4404,Other,0.0
very owk,google_play,5,2026-02-18 13:07:34,neutral,0.0,Other,0.0
good 👍,google_play,4,2026-02-17 13:07:30,positive,0.4404,Other,0.0
"I want wa to have a ""kick this person from your follower list"" so badly all because I hate having unknown followers and people who I HATE in my channel. oh and I'd like a private channel system too please, where we can approve and not approve of someone that wants to follow our channels.",google_play,3,2026-02-23 13:07:18,negative,-0.8069,Feature Request,134.4
vary nice,google_play,5,2026-02-22 13:07:17,positive,0.4215,Other,0.0
good luck,google_play,5,2026-02-21 13:07:07,positive,0.7096,Other,0.0
good GreenApp,google_play,5,2026-02-20 13:07:05,positive,0.4404,Other,0.0
not good status,google_play,5,2026-02-19 13:07:04,negative,-0.3412,Other,2806.75
she his betiful app,google_play,2,2026-02-18 13:07:04,neutral,0.0,Other,0.0
well,google_play,5,2026-02-17 13:07:02,positive,0.2732,Other,0.0
good,google_play,5,2026-02-23 13:06:52,positive,0.4404,Other,0.0
whatsapp problem,google_play,5,2026-02-22 13:06:44,negative,-0.4019,Bug,108.01
very good,google_play,5,2026-02-21 13:06:28,positive,0.4927,Other,0.0
hi I love Whatsapp it is the best ☺️,google_play,5,2026-02-20 13:06:26,positive,0.8555,Other,0.0
Good,google_play,5,2026-02-19 13:06:06,positive,0.4404,Other,0.0
excellent audios,google_play,4,2026-02-18 13:05:46,positive,0.5719,Other,0.0
